"ViolationID","BuildingID","RegistrationID","BoroID","Borough","HouseNumber","LowHouseNumber","HighHouseNumber","StreetName","StreetCode","Postcode","Apartment","Story","Block","Lot","Class","InspectionDate","ApprovedDate","OriginalCertifyByDate","OriginalCorrectByDate","NewCertifyByDate","NewCorrectByDate","CertifiedDate","OrderNumber","NOVID","NOVDescription","NOVIssuedDate","CurrentStatusID","CurrentStatus","CurrentStatusDate","NovType","ViolationStatus","RentImpairing","Latitude","Longitude","CommunityBoard","CouncilDistrict","CensusTract","BIN","BBL","NTA"
"15540416","420593","400159","4","QUEENS","31-53","31-53","31-53","33 STREET","8390","11106",,,"623","20","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.762345","-73.922865","1","22","61","4008883","4006230020","Astoria (Central)"
"15540424","420631","401128","4","QUEENS","32-37","32-37","32-37","33 STREET","8390","11106",,,"621","22","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.760823","-73.924101","1","22","59","4008753","4006210022","Astoria (Central)"
"15540431","420675","414330","4","QUEENS","34-28","34-28","34-28","33 STREET","8390","11106",,,"609","40","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.758285","-73.926184","1","26","57","4008203","4006090040","Astoria (Central)"
"15540453","421754","406256","4","QUEENS","31-53","31-53","31-53","34 STREET","8540","11106",,,"624","21","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.761972","-73.922071","1","22","61","4008947","4006240021","Astoria (Central)"
"15540456","421809","414066","4","QUEENS","32-65","32-65","32-65","34 STREET","8540","11106",,,"622","11","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.760408","-73.923344","1","22","59","4008810","4006220011","Astoria (Central)"
"15540466","421874","414736","4","QUEENS","36-11","36-11","36-11","34 STREET","8540","11106",,,"634","31","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.755067","-73.927660","1","26","55","4009494","4006340031","Queensbridge-Ravenswood-Dutch Kills"
"15540468","422380","420873","4","QUEENS","28-14","28-14","28-14","35 AVENUE","8590","11106",,,"340","26","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.759153","-73.930705","1","26","53","4004077","4003400026","Astoria (Central)"
"15540470","422402","409750","4","QUEENS","32-09","32-09","32-09","35 AVENUE","8590","11106",,,"609","5","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.757682","-73.927534","1","26","57","4008180","4006090005","Astoria (Central)"
"15540489","423039","421620","4","QUEENS","32-65","32-65","32-65","35 STREET","8640","11106",,,"646","110","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.760034","-73.922543","1","22","59","4009723","4006460110","Astoria (Central)"
"15540496","423184","414739","4","QUEENS","11-09","11-09","11-09","36 AVENUE","8690","11106",,,"331","4","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.761046","-73.939804","1","26","85","4430680","4003310004","Queensbridge-Ravenswood-Dutch Kills"
"15540504","423397","414568","4","QUEENS","34-04","34-04","34-04","36 AVENUE","8690","11106",,,"634","133","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.755388","-73.927215","1","26","55","4009509","4006340133","Queensbridge-Ravenswood-Dutch Kills"
"15540506","423413","414335","4","QUEENS","36-14","36-14","36-14","36 AVENUE","8690","11106",,,"636","32","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.754610","-73.925560","1","26","55","4009543","4006360032","Queensbridge-Ravenswood-Dutch Kills"
"15540510","423873","403401","4","QUEENS","31-34","31-34","31-34","36 STREET","8740","11106",,,"648","55","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.761570","-73.920213","1","22","61","4009810","4006480055","Astoria (Central)"
"15540512","423893","404117","4","QUEENS","31-60","31-60","31-60","36 STREET","8740","11106",,,"648","65","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.760887","-73.920770","1","22","61","4009820","4006480065","Astoria (Central)"
"15540513","423897","402366","4","QUEENS","31-64","31-64","31-64","36 STREET","8740","11106",,,"648","67","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.760821","-73.920820","1","22","61","4009822","4006480067","Astoria (Central)"
"15540520","423940","420145","4","QUEENS","32-75","32-75","32-75","36 STREET","8740","11106",,,"647","8","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.759641","-73.921753","1","22","59","4009732","4006470008","Astoria (Central)"
"15540521","423943","409415","4","QUEENS","32-78","32-78","32-78","36 STREET","8740","11106",,,"646","73","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.759644","-73.921775","1","22","59","4009714","4006460073","Astoria (Central)"
"15540523","640443","409877","4","QUEENS","23-38","23-38","23-38","BROADWAY","37290","11106",,,"566","43","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.764296","-73.930032","1","22","53","4006554","4005660043","Astoria (Central)"
"15540524","640468","424913","4","QUEENS","29-03","29-03","29-03","BROADWAY","37290","11106",,,"588","107","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.762672","-73.926850","1","22","75","4007507","4005880107","Astoria (Central)"
"15540533","812304","425146","4","QUEENS","33-28","33-28","33-28","29 STREET","77400","11106",,,"582","12","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.761517","-73.927978","1","22","53","4446956","4005820012","Astoria (Central)"
"15540537","821258","425726","4","QUEENS","34-28","34-28","34-28","10 STREET","5640","11106",,,"324","39","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.764298","-73.939003","1","26","39","4462878","4003240039","Queensbridge-Ravenswood-Dutch Kills"
"15540546","843168","428352","4","QUEENS","34-55","34-55","34-55","10 STREET","5640","11106",,,"325","4","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.763958","-73.939187","1","26","85","4518535","4003250004","Queensbridge-Ravenswood-Dutch Kills"
"15540556","939265","430190","4","QUEENS","23-17","23-17","23-17","BROADWAY","37290","11106",,,"567","7,502","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.764326","-73.930047","1","22","75","4006574","4005677502","Astoria (Central)"
"15540560","953030","431131","4","QUEENS","32-12","32-12","32-12","23 STREET","7040","11106",,,"555","36","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.764351","-73.930491","1","22","45","4532645","4005550036","Queensbridge-Ravenswood-Dutch Kills"
"15540565","969115","431702","4","QUEENS","12-20","12-20","12-20","31 DRIVE","8040","11106",,,"519","31","I","11/15/2022","11/15/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/15/2022",,"Open","N","40.767740","-73.934018","1","22","77","4000000","4005190031","Old Astoria-Hallets Point"
"17481483","419326","403017","4","QUEENS","31-36","31-36","31-36","32 STREET","8240","11106","4D","4","613","54","B","11/28/2024","11/28/2024","01/17/2025","01/03/2025",,,"06/03/2025","1503","9477415","§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH","11/29/2024","21","NOT COMPLIED WITH","07/03/2025","Original","Open","N","40.763007","-73.923456","1","22","61","4008384","4006130054","Astoria (Central)"
"143281","420577","402319","4","QUEENS","31-26","31-26","31-26","33 STREET","8390","11106",,"0","614","52","A","02/05/1987","02/05/1987","12/01/2008","11/17/2008",,,,"529","3421649","D26-10.01 ADM CODE REFIT DOOR PUBLIC HALL BULKHEAD.","08/14/2008","2","NOV SENT OUT","08/14/2008","Reissued","Open","N","40.762790","-73.922533","1","22","61","4008444","4006140052","Astoria (Central)"
"143282","420577","402319","4","QUEENS","31-26","31-26","31-26","33 STREET","8390","11106",,"0","614","52","A","02/05/1987","02/05/1987","12/01/2008","11/17/2008",,,,"484","3421649","§ 329, M/D LAW AND DEPT. RULES AND REGS. PROVIDE A COMPLETED CERTIFICATE OF INSPECTION VISITS IN A PROPER FRAME AT OR NEAR MAILBOXES, BOTTOM EDGE OF FRAME BETWEEN 48-62 INCHES ABOVE FLOOR IMPROPER FRAME PRESENT R-30.","08/14/2008","2","NOV SENT OUT","08/14/2008","Reissued","Open","N","40.762790","-73.922533","1","22","61","4008444","4006140052","Astoria (Central)"
"15555989","421868","401112","4","QUEENS","35-47","35-47","35-47","34 STREET","8540","11106",,"1","638","4","B","11/20/2022","11/20/2022","01/09/2023","12/26/2022",,,"03/22/2023","502","8191703","§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE 6TH MARBLE TREAD FROM BOTTOM UP AT INTERMEDIATE LANDING AT PUBLIC HALL STAIRS, 1st STORY","11/21/2022","4","NOV CERTIFIED LATE","03/22/2023","Original","Open","N","40.756260","-73.926691","1","26","57","4009576","4006380004","Astoria (Central)"
"15556002","421822","401956","4","QUEENS","34-05","34-05","34-05","34 STREET","8540","11106",,"1","642","26","C","11/20/2022","11/20/2022","12/04/2022","11/27/2022",,,"01/05/2023","671","8191702","§ 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM MISSING AT PUBLIC HALL, 1st STORY","11/21/2022","4","NOV CERTIFIED LATE","01/05/2023","Original","Open","N","40.758271","-73.925068","1","26","57","4009627","4006420026","Astoria (Central)"
"16343599","417726","400648","4","QUEENS","23-57","23-57","23-57","31 DRIVE","8040","11106","5CD","5","568","1","A","10/28/2023","10/28/2023","02/16/2024","02/02/2024",,,,"556","8707551","§ 27-2013 ADM CODE PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE WEST AND SOUTH WALLS IN THE 3rd ROOM FROM NORTH LOCATED AT APT 5CD, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH","10/30/2023","21","NOT COMPLIED WITH","04/28/2026","Original","Open","N","40.765171","-73.929266","1","22","75","4006610","4005680001","Astoria (Central)"
"15566881","400556","922783","4","QUEENS","35-36","35-36","35-36","9 STREET","5540","11106",,,"328","40","I","11/18/2022","11/18/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/18/2022",,"Open","N","40.762721","-73.940983","1","22","39","4003918","4003280040","Queensbridge-Ravenswood-Dutch Kills"
"15566882","400577","915657","4","QUEENS","36-12","36-12","36-12","9 STREET","5540","11106",,,"355","25","I","11/18/2022","11/18/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/18/2022",,"Open","N","40.761377","-73.941821","1","26","39","4004345","4003550025","Queensbridge-Ravenswood-Dutch Kills"
"15566883","401012","912769","4","QUEENS","35-62","35-60","35-62","10 STREET","5640","11106",,,"329","50","I","11/18/2022","11/18/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/18/2022",,"Open","N","40.762103","-73.940366","1","22","39","4307197","4003290050","Queensbridge-Ravenswood-Dutch Kills"
"15566884","401398","918732","4","QUEENS","34-07","34-07","34-07","11 STREET","5690","11106",,,"326","23","I","11/18/2022","11/18/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/18/2022",,"Open","N","40.764270","-73.937999","1","22","85","4003892","4003260023","Queensbridge-Ravenswood-Dutch Kills"
"15566886","403304","924369","4","QUEENS","31-37","31-37","31-37","14 STREET","6090","11106",,,"532","18","I","11/18/2022","11/18/2022",,,,,,"780",,"§27-2107 ADM CODE OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE §27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",,"27","INFO NOV SENT OUT","11/18/2022",,"Open","N","40.767350","-73.932744","1","22","77","4005851","4005320018","Old Astoria-Hallets Point"
